,video_id,comments,comments_no_stopwords
141,0RLq82OzOdg,"['Skill matter play button dont', 'Ye vhi h kya jo cheat krte hue pkda gya forsaken', 'ROSSI BHAIYA OP IN THE CHAT :D', 'Watched the full video ❤️ Love & Support 💪🏻', 'Forsaken', 'nice april fool', 'Bossuu❤️💙', 'Congrats Raaaasii❤️', 'R u. Forsaken ? \U0001f972😕', 'Click bait']","[""['Skill"", 'matter', 'play', 'button', ""dont',"", ""'Ye"", 'vhi', 'h', 'kya', 'jo', 'cheat', 'krte', 'hue', 'pkda', 'gya', ""forsaken',"", ""'ROSSI"", 'BHAIYA', 'OP', 'IN', 'THE', 'CHAT', "":D',"", ""'Watched"", 'full', 'video', '❤️', 'Love', '&', 'Support', ""💪🏻',"", ""'Forsaken',"", ""'nice"", 'april', ""fool',"", ""'Bossuu❤️💙',"", ""'Congrats"", ""Raaaasii❤️',"", ""'R"", 'u.', 'Forsaken', '?', ""\\U0001f972😕',"", ""'Click"", ""bait']""]"
142,F6zDoOyrwAM,"['Congrats brother .. on #10 in leaderboard...really proud of u...hope u will stream soon', 'Please come to  streaming', 'how to participate in esports bro?', 'Stop diying', 'dont stream until you raise the name of south asia region .', 'Missing streams ! ❤💙', 'Bro stream karne kab aauge ? 😄', 'missing ur stream man tooooooo boord😮\u200d💨', ""He's forsaken reincarnated meanwhile the original is still living"", 'this is the example of sad indian players, no skill, no tactics, toxic and bad gameplay, SEA > SAD HINDI PLAYERS']","[""['Congrats"", 'brother', '..', '#10', 'leaderboard...really', 'proud', 'u...hope', 'u', 'stream', ""soon',"", ""'Please"", 'come', ""streaming',"", ""'how"", 'participate', 'esports', ""bro?',"", ""'Stop"", ""diying',"", ""'dont"", 'stream', 'raise', 'name', 'south', 'asia', 'region', "".',"", ""'Missing"", 'streams', '!', ""❤💙',"", ""'Bro"", 'stream', 'karne', 'kab', 'aauge', '?', ""😄',"", ""'missing"", 'ur', 'stream', 'man', 'tooooooo', ""boord😮\\u200d💨',"", '""He\'s', 'forsaken', 'reincarnated', 'meanwhile', 'original', 'still', 'living"",', ""'this"", 'example', 'sad', 'indian', 'players,', 'skill,', 'tactics,', 'toxic', 'bad', 'gameplay,', 'SEA', '>', 'SAD', 'HINDI', ""PLAYERS']""]"
143,YePFvNH8goM,"['Best', '5:12:02 sheeeeeesh baby 🔥', 'Pure Talent', 'BEST OF LUCK ROSSI !! WE ALL SUPPORT U AND HAVE FULL FAITH IN THE TEAM !! FOR SURE U WILL PROVE URSELF IN APAC !! 💙💙', 'Insaneeee!!!!!!❤️', '2:12:24', 'Best of Luck', '5:10:55 - 4k plus 1v3 Tdf clutch', ""Please don't change your crosshair from now"", 'After that match i can say rossi is ready to dominate in apac❤️']","[""['Best',"", ""'5:12:02"", 'sheeeeeesh', 'baby', ""🔥',"", ""'Pure"", ""Talent',"", ""'BEST"", 'OF', 'LUCK', 'ROSSI', '!!', 'WE', 'ALL', 'SUPPORT', 'U', 'AND', 'HAVE', 'FULL', 'FAITH', 'IN', 'THE', 'TEAM', '!!', 'FOR', 'SURE', 'U', 'WILL', 'PROVE', 'URSELF', 'IN', 'APAC', '!!', ""💙💙',"", ""'Insaneeee!!!!!!❤️',"", ""'2:12:24',"", ""'Best"", ""Luck',"", ""'5:10:55"", '-', '4k', 'plus', '1v3', 'Tdf', ""clutch',"", '""Please', 'change', 'crosshair', 'now"",', ""'After"", 'match', 'say', 'rossi', 'ready', 'dominate', ""apac❤️']""]"
144,8GSCeW5F5X8,"['He comed as sk rossi Forsaken is gone for ever', 'Forsaken,', 'I just watched the stream carefully and i got to know', 'I got to know it', 'He hacking again', 'love from beti{hydra bts}', 'Word.exe', 'What happened to this livestream ???', 'Just came broo \U0001f972', 'What happened?']","[""['He"", 'comed', 'sk', 'rossi', 'Forsaken', 'gone', ""ever',"", ""'Forsaken,',"", ""'I"", 'watched', 'stream', 'carefully', 'got', ""know',"", ""'I"", 'got', 'know', ""it',"", ""'He"", 'hacking', ""again',"", ""'love"", 'beti{hydra', ""bts}',"", ""'Word.exe',"", ""'What"", 'happened', 'livestream', ""???',"", ""'Just"", 'came', 'broo', ""\\U0001f972',"", ""'What"", ""happened?']""]"
145,P54LmmoXSfc,"['love from beti {bts}', 'Bro nivu 8th mile al iroda?', 'Ankra Rossi ankra Rossi ankra Rossi ankra Rossi Rossi Rossi 🔥🔥🔥🔥', 'Ab tak dm nahi dekha bhai', 'Bangalore yavag barthira anna?']","[""['love"", 'beti', ""{bts}',"", ""'Bro"", 'nivu', '8th', 'mile', 'al', ""iroda?',"", ""'Ankra"", 'Rossi', 'ankra', 'Rossi', 'ankra', 'Rossi', 'ankra', 'Rossi', 'Rossi', 'Rossi', ""🔥🔥🔥🔥',"", ""'Ab"", 'tak', 'dm', 'nahi', 'dekha', ""bhai',"", ""'Bangalore"", 'yavag', 'barthira', ""anna?']""]"
146,tudBHbHqhP8,"['Ankra Rossi ankra Rossi ankra Rossi ankra Rossi Rossi Rossi 🔥🔥🔥🔥', ""Where's today's stream. Why you private??"", '1:12:32 +1', 'Ye stream me haar game start hone se phele hi gg horaha hai 😂😂😂', 'Bad day 😐', 'What is this behavior ye aise end kyu hua muze aapka rank dekhna tha', 'Kal bhi live aana please', 'Yeh kaisa end karne ka tarika hai 😂😂😂', 'Sova bisi strem sniper🤬']","[""['Ankra"", 'Rossi', 'ankra', 'Rossi', 'ankra', 'Rossi', 'ankra', 'Rossi', 'Rossi', 'Rossi', ""🔥🔥🔥🔥',"", '""Where\'s', ""today's"", 'stream.', 'Why', 'private??"",', ""'1:12:32"", ""+1',"", ""'Ye"", 'stream', 'haar', 'game', 'start', 'hone', 'se', 'phele', 'hi', 'gg', 'horaha', 'hai', ""😂😂😂',"", ""'Bad"", 'day', ""😐',"", ""'What"", 'behavior', 'ye', 'aise', 'end', 'kyu', 'hua', 'muze', 'aapka', 'rank', 'dekhna', ""tha',"", ""'Kal"", 'bhi', 'live', 'aana', ""please',"", ""'Yeh"", 'kaisa', 'end', 'karne', 'ka', 'tarika', 'hai', ""😂😂😂',"", ""'Sova"", 'bisi', 'strem', ""sniper🤬']""]"
147,lMqq_cRmMIE,"['Rossi jaan ha yrr tu maza aaya well played love you yrr all the best for next time ❤❤', ""it's oke bro, better to try than use another word.exe"", 'haath me aaya par muuh na laga', 'Man now he wont be streaming for a while prolly i guess', ""It's ok skrossi .perfom well in APAC 2022 ,it is more important  . And you guys played really  well. Do your best in APAC ."", '❤❤', '2:16:14 us player ko main bhar dunga sala sk rossi ko annd saandd bak raha', ""I just wanted to help! Go to the grand finals stream and see these...\r\n\r\nReasons why GE lost this 11-8 round- (5:05:18)\r\n1) Wrong kj turret placement\r\n2) Kappa ult ksisiko bhi nhi tag kia/mara\r\n3) Rossi and lf gun change (5:06:04) - biggest mistake for the round loss or else lf could have killed DM backstab\r\n\r\nI know I'm not a one to tell this things I have no experience but I felt to do this as I love GE.. <3\r\nBetter luck next time guyz..  #GEFighting"", 'You guys are too good bro and also you will win next tournament for sure I believe in you guys', ""Don't feel sad... Just ensure that finals of APAC should also be val-classico.""]","[""['Rossi"", 'jaan', 'ha', 'yrr', 'tu', 'maza', 'aaya', 'well', 'played', 'love', 'yrr', 'best', 'next', 'time', ""❤❤',"", '""it\'s', 'oke', 'bro,', 'better', 'try', 'use', 'another', 'word.exe"",', ""'haath"", 'aaya', 'par', 'muuh', 'na', ""laga',"", ""'Man"", 'wont', 'streaming', 'prolly', ""guess',"", '""It\'s', 'ok', 'skrossi', '.perfom', 'well', 'APAC', '2022', ',it', 'important', '.', 'And', 'guys', 'played', 'really', 'well.', 'Do', 'best', 'APAC', '."",', ""'❤❤',"", ""'2:16:14"", 'us', 'player', 'ko', 'main', 'bhar', 'dunga', 'sala', 'sk', 'rossi', 'ko', 'annd', 'saandd', 'bak', ""raha',"", '""I', 'wanted', 'help!', 'Go', 'grand', 'finals', 'stream', 'see', 'these...\\r\\n\\r\\nReasons', 'GE', 'lost', '11-8', 'round-', '(5:05:18)\\r\\n1)', 'Wrong', 'kj', 'turret', 'placement\\r\\n2)', 'Kappa', 'ult', 'ksisiko', 'bhi', 'nhi', 'tag', 'kia/mara\\r\\n3)', 'Rossi', 'lf', 'gun', 'change', '(5:06:04)', '-', 'biggest', 'mistake', 'round', 'loss', 'else', 'lf', 'could', 'killed', 'DM', 'backstab\\r\\n\\r\\nI', 'know', ""I'm"", 'one', 'tell', 'things', 'I', 'experience', 'I', 'felt', 'I', 'love', 'GE..', '<3\\r\\nBetter', 'luck', 'next', 'time', 'guyz..', '#GEFighting"",', ""'You"", 'guys', 'good', 'bro', 'also', 'win', 'next', 'tournament', 'sure', 'I', 'believe', ""guys',"", '""Don\'t', 'feel', 'sad...', 'Just', 'ensure', 'finals', 'APAC', 'also', 'val-classico.""]']"
148,2gy6QjvR-oc,"['Bro All the best...', 'Cheating 😏\nRemember something', 'Cheater', 'Specs plz', 'Bhai stream krlo yaar pls. Wait kr rha hu aapke stream krnne ka', 'Hacker!😠😠🤬. Looser', 'Ge fighting ❤️', 'Radiant rank -48', 'Just want ge winning this vcc']","[""['Bro"", 'All', ""best...',"", ""'Cheating"", '😏\\nRemember', ""something',"", ""'Cheater',"", ""'Specs"", ""plz',"", ""'Bhai"", 'stream', 'krlo', 'yaar', 'pls.', 'Wait', 'kr', 'rha', 'hu', 'aapke', 'stream', 'krnne', ""ka',"", ""'Hacker!😠😠🤬."", ""Looser',"", ""'Ge"", 'fighting', ""❤️',"", ""'Radiant"", 'rank', ""-48',"", ""'Just"", 'want', 'ge', 'winning', ""vcc']""]"
149,ZJlRqqFFdjQ,"[""22:45 lol we need this in this week's recap XD"", 'Nc win rossi', 'Best of luck brother🔥🔥❤️', 'Ge will win vcc i am saying this with proudly']","['[""22:45', 'lol', 'need', ""week's"", 'recap', 'XD"",', ""'Nc"", 'win', ""rossi',"", ""'Best"", 'luck', ""brother🔥🔥❤️',"", ""'Ge"", 'win', 'vcc', 'saying', ""proudly']""]"
150,Ggwc2Y_JTiY,"['❤️', 'U', 'Helo this is word.exe', 'Wholesome ❤️', 'Literally loved the content ♥️', 'Rossi bro what should i do i am obsessed with you', 'Are u streaming on twitch my bro??', 'PURE SOUL <3', 'Did he just post a videos to help someone with addiction and that wholesome smile ? Bhai kya hi banda hai , ily rossi', 'cute to hai😂❤️ \ni have so much love and respect for u rossi\nyou are a gem of this community\nlove you bro❤️']","[""['❤️',"", ""'U',"", ""'Helo"", ""word.exe',"", ""'Wholesome"", ""❤️',"", ""'Literally"", 'loved', 'content', ""♥️',"", ""'Rossi"", 'bro', 'obsessed', ""you',"", ""'Are"", 'u', 'streaming', 'twitch', ""bro??',"", ""'PURE"", 'SOUL', ""<3',"", ""'Did"", 'post', 'videos', 'help', 'someone', 'addiction', 'wholesome', 'smile', '?', 'Bhai', 'kya', 'hi', 'banda', 'hai', ',', 'ily', ""rossi',"", ""'cute"", 'hai😂❤️', '\\ni', 'much', 'love', 'respect', 'u', 'rossi\\nyou', 'gem', 'community\\nlove', ""bro❤️']""]"
151,Pb93P4FhILo,"['46:32', 'Sir u r really amazing 😘', 'Keep fighting I wanna see ur against tenz, shahzam one day', '1:04:10', 'Rossi playing with VibhoRR/skillz 😍\nRossi playing with 1 Tap pepe🤡', '35:15 1v4 clutch ❤️🥵', 'Rossi we want dada ji awp in VCC ❤️❤️❤️']","[""['46:32',"", ""'Sir"", 'u', 'r', 'really', 'amazing', ""😘',"", ""'Keep"", 'fighting', 'I', 'wanna', 'see', 'ur', 'tenz,', 'shahzam', 'one', ""day',"", ""'1:04:10',"", ""'Rossi"", 'playing', 'VibhoRR/skillz', '😍\\nRossi', 'playing', '1', 'Tap', ""pepe🤡',"", ""'35:15"", '1v4', 'clutch', ""❤️🥵',"", ""'Rossi"", 'want', 'dada', 'ji', 'awp', 'VCC', ""❤️❤️❤️']""]"
152,EfKlhpFyZM0,"['12:17', 'Hallo', 'Copied Shazam 😒', 'Fa2 ka ace....JOD', 'Fa2 ka ace....JOD']","[""['12:17',"", ""'Hallo',"", ""'Copied"", 'Shazam', ""😒',"", ""'Fa2"", 'ka', ""ace....JOD',"", ""'Fa2"", 'ka', ""ace....JOD']""]"
153,HAiS9mnK9a0,"['Remember csgo?', '😼', 'Yo', 'That thumbnail tho XD', '😼', '😼', '😼', '😼', '😼', '😼']","[""['Remember"", ""csgo?',"", ""'😼',"", ""'Yo',"", ""'That"", 'thumbnail', 'tho', ""XD',"", ""'😼',"", ""'😼',"", ""'😼',"", ""'😼',"", ""'😼',"", ""'😼']""]"
154,oLJGm8dL_xw,"['Bro play Reyna in Vcc 🔥🥂', 'Lub ur streams bo XD ur shelif skin very nice', 'No Jett gameplay \U0001f972😔']","[""['Bro"", 'play', 'Reyna', 'Vcc', ""🔥🥂',"", ""'Lub"", 'ur', 'streams', 'bo', 'XD', 'ur', 'shelif', 'skin', ""nice',"", ""'No"", 'Jett', 'gameplay', ""\\U0001f972😔']""]"
155,yJqWU6_x2rk,"['Sk rossi bhai reso ?', '🤣🤣🤣', 'Osm 3hour last night', '❤♾', 'Big fan😍', 'Finished 4 chapters of math with this stream challenged myself to sit as long as rossi sits 👀 thanks dude\n\nJust to clarify to haters 😂\nClass 12 science maths (revision and problem solving) for upcoming boards and comp exams', '3:24:22 lol enjoy guys', 'Long streamer or wot?']","[""['Sk"", 'rossi', 'bhai', 'reso', ""?',"", ""'🤣🤣🤣',"", ""'Osm"", '3hour', 'last', ""night',"", ""'❤♾',"", ""'Big"", ""fan😍',"", ""'Finished"", '4', 'chapters', 'math', 'stream', 'challenged', 'sit', 'long', 'rossi', 'sits', '👀', 'thanks', 'dude\\n\\nJust', 'clarify', 'haters', '😂\\nClass', '12', 'science', 'maths', '(revision', 'problem', 'solving)', 'upcoming', 'boards', 'comp', ""exams',"", ""'3:24:22"", 'lol', 'enjoy', ""guys',"", ""'Long"", 'streamer', ""wot?']""]"
156,QmATWKM2c-w,"['one man army skrossi😏', 'Go back to ace', 'Change ign plz bro', 'Andha paisa', 'Grind ❤️🚀', 'skerosene ma boi GL fir wc🔥💪', 'yea dukh kahe khatam nhi hota .    \nwildcard :)', 'all the best for wildcard rashi']","[""['one"", 'man', 'army', ""skrossi😏',"", ""'Go"", 'back', ""ace',"", ""'Change"", 'ign', 'plz', ""bro',"", ""'Andha"", ""paisa',"", ""'Grind"", ""❤️🚀',"", ""'skerosene"", 'boi', 'GL', 'fir', ""wc🔥💪',"", ""'yea"", 'dukh', 'kahe', 'khatam', 'nhi', 'hota', '.', '\\nwildcard', "":)',"", ""'all"", 'best', 'wildcard', ""rashi']""]"
157,Ygwu7D_itsk,"['ur crazy bro', 'I believe in you! Lessgo wildcard💯', 'Forsaken.Exe', 'Rossi chill things happens \nTelll kappa he is is a jod  Sova :..:', 'Take Care Rossi ♥️', 'Can you guys pls tell me the crosshair of rossi ❤️', 'Take care of yourself Rossi', 'I need you to defend the title and repeat the history', 'Rossi bro 2 qualifiers ma maca da na', '3:02:36 🔥🔥🔥']","[""['ur"", 'crazy', ""bro',"", ""'I"", 'believe', 'you!', 'Lessgo', ""wildcard💯',"", ""'Forsaken.Exe',"", ""'Rossi"", 'chill', 'things', 'happens', '\\nTelll', 'kappa', 'jod', 'Sova', "":..:',"", ""'Take"", 'Care', 'Rossi', ""♥️',"", ""'Can"", 'guys', 'pls', 'tell', 'crosshair', 'rossi', ""❤️',"", ""'Take"", 'care', ""Rossi',"", ""'I"", 'need', 'defend', 'title', 'repeat', ""history',"", ""'Rossi"", 'bro', '2', 'qualifiers', 'maca', 'da', ""na',"", ""'3:02:36"", ""🔥🔥🔥']""]"
158,QuYWYblfe9U,"['1 hi banda spam kar rha tha mast raid me.....lol', 'Bro are you whiffing a lot now a days? No hate', 'Hope you recover soon from Migraine. Come Back stronger King <3.', 'Bro audience ke saamne kitna bhi khelo 100% dene me efforts to lagte hai🔥', 'are bhai @skrossi twitch pe stream karo na', 'Indian Shahzam>?', 'Hello rossi', ""What could I say you now bro, you guys did exceedingly well but yeah gg to you guys but don't dishearten india qualifier 2 is for you and with a better agent select , careful steps and clear lookout you all will prove your worth...Diamond is not forged under the cool....."", 'Word.exe', 'Which graphics card do you use ??? Want for my online classes .. want to see my sir in 200 fps']","[""['1"", 'hi', 'banda', 'spam', 'kar', 'rha', 'tha', 'mast', 'raid', ""me.....lol',"", ""'Bro"", 'whiffing', 'lot', 'days?', 'No', ""hate',"", ""'Hope"", 'recover', 'soon', 'Migraine.', 'Come', 'Back', 'stronger', 'King', ""<3.',"", ""'Bro"", 'audience', 'ke', 'saamne', 'kitna', 'bhi', 'khelo', '100%', 'dene', 'efforts', 'lagte', ""hai🔥',"", ""'are"", 'bhai', '@skrossi', 'twitch', 'pe', 'stream', 'karo', ""na',"", ""'Indian"", ""Shahzam>?',"", ""'Hello"", ""rossi',"", '""What', 'could', 'I', 'say', 'bro,', 'guys', 'exceedingly', 'well', 'yeah', 'gg', 'guys', 'dishearten', 'india', 'qualifier', '2', 'better', 'agent', 'select', ',', 'careful', 'steps', 'clear', 'lookout', 'prove', 'worth...Diamond', 'forged', 'cool....."",', ""'Word.exe',"", ""'Which"", 'graphics', 'card', 'use', '???', 'Want', 'online', 'classes', '..', 'want', 'see', 'sir', '200', ""fps']""]"
159,09adhDq6mp4,"[""5:41:13 Chamber main, now that's how you use the ult"", 'Legit chamboor main 🌚', '5:07:50 1v4 Insane shots', 'Congrats bro']","['[""5:41:13', 'Chamber', 'main,', ""that's"", 'use', 'ult"",', ""'Legit"", 'chamboor', 'main', ""🌚',"", ""'5:07:50"", '1v4', 'Insane', ""shots',"", ""'Congrats"", ""bro']""]"
160,d5QwWQvdTA4,"['Saw your Clip on ShangwanShares. Hope you make more than a 1 million soon. all the best', ""3:53:00 those who says ping doesn't matter"", '5:46:42', '1:09:21 tbone moment  you should see', 'Vibhor & Rossi♥️ best duo😁♥️', 'Bro you can do it', '5:03:06 a tense 2v2 going on\nMeanwhile Rossi asking jhatu kya hota hai XD', 'All the best for VCC to you and team \nAppreciate the streams broo keep em coming if possible', 'congratulations Rossi for winning vcc 2022💟 \n\n-from future', ""Rossi all the best.....SA's last hope""]","[""['Saw"", 'Clip', 'ShangwanShares.', 'Hope', 'make', '1', 'million', 'soon.', ""best',"", '""3:53:00', 'says', 'ping', 'matter"",', ""'5:46:42',"", ""'1:09:21"", 'tbone', 'moment', ""see',"", ""'Vibhor"", '&', 'Rossi♥️', 'best', ""duo😁♥️',"", ""'Bro"", ""it',"", ""'5:03:06"", 'tense', '2v2', 'going', 'on\\nMeanwhile', 'Rossi', 'asking', 'jhatu', 'kya', 'hota', 'hai', ""XD',"", ""'All"", 'best', 'VCC', 'team', '\\nAppreciate', 'streams', 'broo', 'keep', 'em', 'coming', ""possible',"", ""'congratulations"", 'Rossi', 'winning', 'vcc', '2022💟', '\\n\\n-from', ""future',"", '""Rossi', ""best.....SA's"", 'last', 'hope""]']"
161,_dTyqA5yiqo,"['annyeonghaseyo SkRossi :))', 'ChaeYong ❤️', 'Aapka nahi pata hame first game hamesha yaad rahega lol. 4v5 Ascent without smokes.', 'Hacker']","[""['annyeonghaseyo"", 'SkRossi', "":))',"", ""'ChaeYong"", ""❤️',"", ""'Aapka"", 'nahi', 'pata', 'hame', 'first', 'game', 'hamesha', 'yaad', 'rahega', 'lol.', '4v5', 'Ascent', 'without', ""smokes.',"", ""'Hacker']""]"
162,fWs8r_Nlty0,"['@SK Rossi from today, tommorow and  in future only Ankara rosssi ankra rosssi Rossi rosssi  will must spam every where this is my promise 🔥🔥🔥🔥🔥🔥🔥', 'cheater', 'Bro aise op shots Dene ke liye kya khana hoga', ""Did you stream  today around 8'o clock"", '3:12:39 Seeeeeeesssssh', '3:09:15 This is the way to counter rossi😆', 'that 1st game enemy kj alwys do a 360 🤣🤣\n22:10 fast as fk boy', '1:39:22 🤐😵🤯', ""Rossiiiiii I wasn't awake or I wud have come to the stream rip also check twitter"", '😂😂😂😂 kya stream start hote hi sab phele jett insta lock hii hello sab kal pehle insta lock 😂😂😂']","[""['@SK"", 'Rossi', 'today,', 'tommorow', 'future', 'Ankara', 'rosssi', 'ankra', 'rosssi', 'Rossi', 'rosssi', 'must', 'spam', 'every', 'promise', ""🔥🔥🔥🔥🔥🔥🔥',"", ""'cheater',"", ""'Bro"", 'aise', 'op', 'shots', 'Dene', 'ke', 'liye', 'kya', 'khana', ""hoga',"", '""Did', 'stream', 'today', 'around', ""8'o"", 'clock"",', ""'3:12:39"", ""Seeeeeeesssssh',"", ""'3:09:15"", 'This', 'way', 'counter', ""rossi😆',"", ""'that"", '1st', 'game', 'enemy', 'kj', 'alwys', '360', '🤣🤣\\n22:10', 'fast', 'fk', ""boy',"", ""'1:39:22"", ""🤐😵🤯',"", '""Rossiiiiii', 'I', 'awake', 'I', 'wud', 'come', 'stream', 'rip', 'also', 'check', 'twitter"",', ""'😂😂😂😂"", 'kya', 'stream', 'start', 'hote', 'hi', 'sab', 'phele', 'jett', 'insta', 'lock', 'hii', 'hello', 'sab', 'kal', 'pehle', 'insta', 'lock', ""😂😂😂']""]"
163,5o_LPujeqGg,"['Hacking in valorant too?', ""I hate how people don't like his streams he has literally more than 50k views on his every stream and has very less likes🙃"", 'Mast bro', 'What is this crosshair settings ?', 'Rossi bhai op stream plz try to stream if u get time after practice and scrims\nBest of luck for VCC', 'Issbaar Trophy chahiya ❤', 'Rossi bhai u are the sweetest person I have ever interacted love you so much bhai ❤']","[""['Hacking"", 'valorant', ""too?',"", '""I', 'hate', 'people', 'like', 'streams', 'literally', '50k', 'views', 'every', 'stream', 'less', 'likes🙃"",', ""'Mast"", ""bro',"", ""'What"", 'crosshair', 'settings', ""?',"", ""'Rossi"", 'bhai', 'op', 'stream', 'plz', 'try', 'stream', 'u', 'get', 'time', 'practice', 'scrims\\nBest', 'luck', ""VCC',"", ""'Issbaar"", 'Trophy', 'chahiya', ""❤',"", ""'Rossi"", 'bhai', 'u', 'sweetest', 'person', 'I', 'ever', 'interacted', 'love', 'much', 'bhai', ""❤']""]"
164,iZltaP-rmh0,"['Change crosshair', 'CONGRATS ON 100 K', 'Crosshair bata nah Bhai']","[""['Change"", ""crosshair',"", ""'CONGRATS"", 'ON', '100', ""K',"", ""'Crosshair"", 'bata', 'nah', ""Bhai']""]"
165,_3OZUftsJZU,"['Bhai aapka video humesha Entertainment se bhari hoti ha', '1st', 'Frofessional full time streamer boltee', 'Hi bro']","[""['Bhai"", 'aapka', 'video', 'humesha', 'Entertainment', 'se', 'bhari', 'hoti', ""ha',"", ""'1st',"", ""'Frofessional"", 'full', 'time', 'streamer', ""boltee',"", ""'Hi"", ""bro']""]"
166,MrMHS_8BhEw,"['Actually better than forsaken ❤️', 'I wish you all the best forward....', 'STARTING 2 SONGS NAME????', '1:07 guys which is that background music????', 'Song used ?', 'Nice editing', 'Reyna with 4 heals?', 'Bro you are legend', 'Song names', 'Enemies be like-""Why you Bully me?""']","[""['Actually"", 'better', 'forsaken', ""❤️',"", ""'I"", 'wish', 'best', ""forward....',"", ""'STARTING"", '2', 'SONGS', ""NAME????',"", ""'1:07"", 'guys', 'background', ""music????',"", ""'Song"", 'used', ""?',"", ""'Nice"", ""editing',"", ""'Reyna"", '4', ""heals?',"", ""'Bro"", ""legend',"", ""'Song"", ""names',"", ""'Enemies"", 'like-""Why', 'Bully', 'me?""\']']"
